id,churn,treatment,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
4563,0,0,-.32661295,.3015953,-.67266148,-.13791351,-1.0324289,-.05865442,-.001193477,-.13752639,-.45463604,-1.3655155,-.045287259,.47438347,-.46572244,0,1,0,0,1
4564,1,1,-.033668973,-.27168372,4.4972816,-.282958,.25452417,-.77330017,-.41164705,-.55809546,-.32323924,.85475439,-.278117,-.6858831,-.50926453,0,0,0,0,0
4565,0,1,5.6190524,.42452642,-.33548656,-.038789596,-.059274074,-1.0411493,-.48807299,-.52461612,-.32418957,-.45171571,1.4327292,-.079999425,-.43862367,0,0,0,1,0
4566,1,0,-.10129894,-1.10585,-.30954102,-.083806872,-.69412899,1.2992545,-.2741085,-.59308237,-.039452828,-1.1962512,-1.4253268,-1.5429723,-.19765855,0,0,1,0,0
4567,1,1,-.042206619,-1.0278628,-.52635276,-.23542118,-.9763419,-.25201532,-.43337515,-.55630261,-.45075426,-.14457271,1.0374901,-1.0886858,-.29819542,1,0,0,0,0
4568,0,0,-.34773424,.085336104,-.70616144,-.010061556,-.19977775,-.78222781,-.2404561,-.28115726,4.4954653,.205421,1.9992123,.26246226,-.27231312,1,0,0,0,1
4569,1,0,1.354854,.044529527,.044852633,-.29349792,-.50025928,-.28215361,-.25400209,-.22393049,-.31721437,-.56230414,-.72020745,1.0741096,-.22269882,0,0,0,0,0
4570,0,0,-.39846775,1.7130678,-.11039413,4.136229,-.0098329335,-1.3094356,-.68417311,.10532753,-.33471757,-.22326241,-.57028335,-.89608908,-.086535394,0,0,0,0,0
4571,1,1,-.29274067,.44665569,-.057699211,-.17000197,-.62830061,-.074602015,.0088869659,-.37136143,-.30924278,-.93931895,.24205135,1.1844386,-.44743872,0,0,0,1,0
4572,0,1,-.16256808,.20953301,.0046793665,-.10239316,-.152964,-.65378332,-.30248088,.002027835,-.19281529,.84180886,-.52527922,.73036087,-.18606298,0,0,0,0,0
4573,1,0,-.028044578,-.8501327,-.73323089,-.019346187,-.6623807,2.6129017,-.23062208,-.28594732,-.236993,.031892844,-.099046767,-1.1659983,-.33299443,0,0,1,0,0
4574,1,1,.4546659,-1.9193702,1.0496988,-.256311,.55220616,1.6163155,-.092101276,-.41673613,-.048642099,2.835001,-.0087138861,-1.6860334,-.25670883,0,0,0,0,0
4575,0,0,-.10494436,2.1424258,-.056073714,1.7006043,2.9430573,-.97629577,1.0690165,5.2138577,-.43640748,2.423228,3.4746435,.16390966,-.57591659,0,0,0,0,0
4576,0,1,-.26528576,.12828846,-.11382006,-.22543424,-.049021773,-.71144545,1.0551425,4.5633655,-.20800182,.09285818,2.1661758,.46003991,-.6052047,0,0,0,0,0
4577,0,0,-.25290954,.79520506,-.39573094,-.22810832,-.80548853,-.1313009,-.42684332,.034319986,-.19707353,-.58626586,1.8458315,1.5531687,-.18001315,1,0,0,0,0
4578,1,1,.014585258,-1.012803,-.22921805,-.040719844,-.28837782,.76172334,-.47356078,.0021208839,-.27908555,-.1296588,-1.3342021,-1.4721037,-.034436613,0,0,0,0,0
4579,1,0,-.19042225,.046396125,.080630831,-.022488389,-.22748013,-1.1791573,-.15635443,3.8686728,2.5920763,-.27993983,.13030903,2.4707413,-.37433195,0,0,0,0,0
4580,0,1,-.54916269,1.1094023,-.20786728,-.27151105,.034795906,-1.0009487,.048605252,-.43194905,.0074113999,1.4106224,.14357921,-.7271623,-.29256389,0,0,0,0,0
4581,1,1,-.1923236,-.44298527,.94479626,-.085985906,.26020581,2.4168465,-.58950257,-.54083258,-.29561499,-.22416799,.43222472,.25170955,-.47496769,0,0,0,0,0
4582,1,0,-.33467472,-1.3653343,-.064505115,-.01508201,-.40526146,.83196121,-.43054628,-.26906267,-.22824182,.047171235,-.98139882,-1.2454963,.20160897,0,0,0,0,0
4583,0,0,-.25665888,1.3877593,.26526177,-.26727214,-.41602996,-.47259414,-.35813937,-.10616463,-.03788529,.32349649,.74982834,.87514806,-.011277581,0,0,0,0,0
4584,0,1,-.45909598,-1.6086544,.096582957,-.23251106,-.10543949,-.73835415,.23654927,-.11014631,-.52165836,.32695016,-1.6054481,-.75857794,-.010391519,0,0,0,0,0
4585,0,0,-.27074802,.14570808,-.11918429,.019636335,-1.0015562,-.046127409,-.50105941,-.19099978,1.9666766,-.17656089,.10925645,1.5578587,-.42145145,0,0,1,0,0
4586,0,1,.99095523,.97506148,-.48787594,-.023247549,-.49610752,.13096687,-.038793139,-.32302561,-.14230458,-1.61831,.52610689,-.67893898,-.14260396,0,0,0,0,0
4587,1,0,-.28370529,-.57103688,.68110055,-.0073970063,.11692481,1.7807925,-.053437967,-.59679651,-.32608646,3.2732322,-.12363129,-.79928732,-.47748575,0,0,0,0,0
4588,1,1,-.18920912,-1.7151827,-.70244771,-.17399408,-.40667793,1.0713531,-.23984562,-.60265023,-.42320514,-.72181064,.1618107,-.94174141,4.687233,0,0,0,0,0
4589,1,1,-.37625271,-.85545212,-.23981991,-.163894,-.58724725,2.0510452,-.41516232,-.5720433,-.26325688,-.45582166,-.44306421,-.056982797,-.46106744,0,0,0,1,0
4590,1,0,1.8551193,-1.4655992,-.21569152,-.24435671,.14105418,1.8336178,-.038717207,-.10290213,-.087687045,.2080664,.36628756,.64181733,-.25668222,0,0,0,0,1
4591,0,1,-.27890283,.57258844,-.33916309,-.14135495,-.50167495,-.20474237,-.34604096,-.35874298,-.42160225,-1.5197036,-1.6519352,-.56908619,-.19077244,0,0,0,0,1
4592,0,0,.22852154,.26952329,-.63018191,-.067789815,-.25572053,-.41163874,-.5615716,-.60610479,-.49791992,-.53984553,-.018964704,-.31187642,.87660253,0,0,0,0,0
4593,1,0,5.0812488,-1.6526932,1.2369951,-.29738149,.29832885,.041236531,-.12813444,-.31035087,-.42594704,1.9988458,.19936475,-.26343963,-.38856339,0,0,0,0,0
4594,0,1,-.048511788,.56060326,-.41893858,-.2135234,-.85035419,-.15666778,-.23148201,-.060655873,-.11845656,-1.2661495,-.34577253,-1.439503,-.17150179,0,0,0,1,0
4595,0,0,1.4368249,1.5008978,.32067984,-.069055066,.68819183,-.33510378,-.49405834,-.25332481,-.39630234,-.94262052,.89168906,-.30601469,-.39106676,0,0,0,0,0
4596,1,1,2.051347,-.26068109,-.25535479,-.067731485,-.75512296,1.3897502,-.063091956,-.12260665,-.29736668,-.6707046,-.31759074,-.0068357601,.9334718,0,0,0,0,0
4597,0,0,-.2834594,.5608747,.13491015,-.093755245,-.0056249253,-1.1037128,-.31270242,-.43704578,2.3730006,-.43812662,-.33284467,1.0617002,-.56272864,0,0,0,0,0
4598,0,1,-.1938166,.72685081,-.20443133,-.32027835,.68969047,-.2688559,.57665193,1.5562297,-.10959306,1.6670754,.050215669,-.60798836,-.17464137,0,0,0,0,1
4599,1,0,-.43688703,.20129104,1.7465822,-.01075677,.3675991,-.56057608,-.46205774,-.52891356,-.16004066,-1.0094967,1.629119,-.86476731,-.036947262,0,0,0,0,1
4600,1,1,-.41740856,-1.5099118,-.16185124,-.025689686,-.73776919,-.75824231,.16056177,-.46338314,-.07615786,.37210414,-.10365685,-.58552271,-.21425766,0,0,0,0,0
4601,0,0,-.12308302,.37665811,-.77770233,-.14274251,-.74787194,-.51742262,-.57921159,-.20168187,-.22252889,-.043060124,-1.0462273,-.32325619,-.48205504,0,0,0,0,0
4602,1,0,-.47903267,-.17852883,-.38086179,-.16900559,-.069230765,1.0027338,-.13900234,-.32467666,-.052377231,.62360889,-.10425778,.004727812,-.5760321,1,0,0,0,0
4603,1,1,-.081868872,.01450569,-.49074069,-.097589165,-.33167234,.2643916,-.14112285,.008796691,-.29218575,1.5497906,.34669882,.93467665,-.58423764,0,0,0,0,0
4604,0,1,-.52946383,.57328361,-.6848793,-.24042089,-.49717581,-.39640045,-.31806707,-.33101544,2.4676228,-.0092073157,.0063946298,1.3541375,-.56044602,0,0,0,0,0
4605,0,1,.48636311,-1.4583913,-.09976387,-.09030918,-1.0670414,2.0799718,-.68990147,-.48683178,-.23093353,-.6668359,-1.8923471,-1.5305805,-.16420539,0,0,0,0,0
4606,0,0,-.34041241,-.28445044,-.30595803,-.057077557,-.098042674,-.2108883,-.5957253,-.41432869,-.13831016,-.46955845,-1.543947,.45069966,-.027525328,1,0,0,0,0
4607,1,0,-.0020696565,-1.4338714,-.85124707,-.27343076,-.91290015,-.24200962,-.33339965,-.56874651,-.052771226,-.15163489,-.39020672,.13654609,-.4643153,0,0,0,0,0
4608,1,1,-.32307538,-.13962655,-.22761235,-.30662522,-.47262985,2.0062432,-.35224846,-.60776895,-.074833564,.38010907,.37999752,-.77698839,.0030610389,0,0,0,0,0
4609,0,0,-.17501338,2.1119273,-.56601799,.27561536,.10143513,-.65446198,2.76847,3.3771081,-.37763482,1.6577301,1.3030541,.045732711,-.36871183,1,0,0,0,0
4610,0,1,-.072588839,.1324839,-.45154804,-.32822108,-.47905809,-.72754472,-.21004289,-.49516711,-.25078982,.036508042,-.72890848,-1.2717824,-.45989004,0,0,1,0,0
4611,1,1,-.019683979,-7.0275278,-.66048211,-.041286256,-.28899899,-.049325723,-.47895637,-.53044456,-.51517177,.0096747149,.83340949,-.2995199,-.041299447,0,0,0,0,1
4612,1,0,-.028477708,-.31167454,-.13166702,-.21661751,-.37243542,-.048896041,-.27376559,-.2104525,-.34275606,-.91284692,-.5231908,-.029933395,-.09114667,0,0,0,0,0
4613,0,1,-.17207125,.48008132,-.22029404,-.1927381,-.73630154,-.41402793,-.36745247,-.31917128,-.41456723,1.1002709,-1.3685908,1.1838481,-.04927773,0,0,0,0,0
4614,1,1,-.28826281,-.46224576,1.8495454,-.20597191,.21485119,1.8921063,.015434599,-.24896696,-.42691207,.10552488,-.19182985,.38373888,-.31107098,0,0,0,0,0
4615,1,0,-.36790508,.69034123,-.61640406,-.32690001,.018439025,.044654753,-.050916314,-.45055288,-.029236652,-.19994977,-.33234763,-.1756995,-.04390087,0,0,0,0,0
4616,0,0,-.041341782,.9655447,-.44716099,-.10017055,-.051332138,-.99930668,-.37064752,-.48083785,-.39493123,-.62366766,-1.6894164,-.093732081,2.7173748,0,0,0,0,0
4617,1,1,-.049941774,-1.9292015,-.1175179,-.13784979,-.13050772,1.6398433,-.12057634,-.53582865,-.11561289,-.0073620179,-.4267258,.032598652,-.32768071,1,0,0,0,0
4618,0,0,-.39470375,.58936447,3.1292362,-.33240154,3.8195686,-.93073052,.29796356,-.3801493,-.17325458,.10720524,-.53035152,-.090817392,-.12037715,0,0,0,0,0
4619,0,1,-.25059533,2.2522318,-.36250034,1.0285169,-.96326315,-.7388767,-.46060622,-.042623334,-.14917713,.51801771,.42180526,-.15159443,-.081879973,0,0,0,0,0
4620,1,0,-.096025266,-1.7533593,.044641424,-.19414052,-.20489393,1.0257428,-.34729809,-.15005454,-.27331242,.54623628,.019995438,-1.2416322,-.59909904,0,0,0,0,0
4621,0,1,-.097100683,1.4346199,-.5120396,-.15844984,.073922105,-1.057616,.030437356,-.19296302,-.018671364,.016877692,1.0615184,-1.321081,-.3837322,0,0,0,1,0
4622,1,0,-.032006603,-.25088167,-.71917433,-.23327874,.0075124972,.77448368,-.39810178,.023298953,-.37389711,1.7525837,1.5346255,.45500466,-.0099359192,0,0,0,0,0
4623,1,1,-.094493978,-2.1643455,-.25070813,-.21986547,-.77990699,.48233312,-.067832217,-.37062499,-.45219716,-.88208491,-.53931814,.2059222,-.62247992,0,0,0,0,0
4624,0,0,-.41181019,.58119953,-.31609896,-.13019499,.042846676,-1.2566769,-.65031022,.68412554,-.37568954,-.12385249,.030702028,.49224639,-.30239141,0,1,0,0,1
4625,1,1,-.019091586,-.07783591,-.07523302,-.24358037,-.062343173,.33313414,-.44265655,-.40754595,-.068264335,2.3752658,.24832316,-.020190561,.0023872401,0,0,0,0,0
4626,0,0,-.22372052,.44997931,1.8174987,-.075045206,2.5796936,-1.3192357,1.8056501,3.8230395,-.44881481,.72102898,.58154237,.3429614,-.070179902,0,0,0,0,0
4627,1,0,-.18332499,-.213489,.0049065528,-.11276839,.15694377,.036846563,-.22621514,-.10398687,-.045108255,1.8867774,-.56599015,-.29038709,-.13591282,0,0,0,0,0
4628,0,1,-.22954217,-.28772327,-.23242255,-.17958799,-.96859771,1.5831786,-.16603079,-.28672346,-.52379757,.97493047,-.15282649,-.96107972,.01280544,0,0,0,0,0
4629,1,0,-.30398104,.16645743,1.4502113,-.14146324,.17715691,-.9750675,1.4084922,-.3581121,-.29606155,-.088739574,-.078355223,-.83484572,-.34564897,0,0,0,0,0
4630,0,1,-.22355035,.082241364,-.75452667,-.046932407,-.54767048,-.1681817,-.58100951,-.35504144,2.150537,.26903087,1.2274917,1.75518,-.58373255,1,0,0,0,0
4631,1,1,-.2077933,-2.4971738,-.74674231,-.32885927,-.21860607,.74251044,-.016487774,-.34709671,-.11808278,-.21564186,-.043281499,-.17052786,-.11403134,0,0,1,0,0
4632,0,0,-.32776913,.42278743,-.54993671,.0079240873,-.49280345,-.75616509,1.0281076,-.18722808,-.30322477,.48172322,-1.4851403,.81005895,-.56558013,0,0,0,0,0
4633,1,1,-.1479907,-1.2905662,-.10171384,-.30295929,-.050372951,-.80304784,5.542654,-.26571751,-.1030278,1.2816299,-.46849343,.030747361,-.040643822,0,0,0,0,0
4634,0,1,-.21499583,.85477537,-.57683831,-.13445273,.27339464,-.96614265,-.5716753,-.34327507,-.01820823,1.1405929,.68805438,.51985043,-.26011723,1,0,0,0,0
4635,1,0,-.54343086,-1.3941809,1.8632854,.0091494415,1.69672,2.6167359,-.22606748,-.062662423,-.067972571,2.2759988,1.0981754,.26860553,-.56325734,0,0,0,0,0
4636,0,0,-.3759656,.057606548,-.23352592,-.29309747,-.3733342,-1.1152339,-.653202,-.044339318,2.1711216,-1.0728675,.12286863,.77861285,-.1916938,0,0,1,0,1
4637,1,1,-.51198107,.10469071,.00253798,-.066330068,1.599898,-.41853935,2.148988,-.32651427,.060523309,2.4185674,2.5410111,1.8657224,-.60436004,0,0,0,0,0
4638,0,0,-.50954044,.92641193,-.40782699,-.32732198,-.020851796,-.47935146,.0092379516,-.025095452,-.25622359,.85348797,-.14455867,-1.0786953,-.47483951,0,1,0,0,1
4639,0,1,.38248992,-.76216525,-.2998946,-.014026555,-.21445467,1.3814825,-.19280314,-.53931302,-.046239004,-.16916907,-1.257126,.81958848,-.11636115,0,0,0,0,0
4640,1,0,-.20666696,.30585885,.63465065,-.025359945,2.6118293,-.97135401,-.29146835,-.35904089,2.3526278,3.1917205,1.3310578,.96778786,-.057299543,0,0,0,0,1
4641,0,0,-.040061843,1.4905237,-.24417254,-.096063919,.74202102,-.083097614,-.17225659,-.072050713,-.49254018,-1.0490069,.56392449,.17906354,4.6970258,0,0,0,0,1
4642,0,1,-.16728227,.27107376,-.11553718,.00020989796,-.17338763,.05069704,-.17546789,-.41950771,-.4085716,1.1536998,.29778981,-.43801132,-.14001484,0,0,0,0,0
4643,1,0,-.15561798,-.051529929,.24926223,-.2096235,.66623813,1.3353546,-.33904818,-.29820135,-.50638789,.16217376,-.32885087,-.0046808757,-.61251801,0,0,0,0,0
4644,1,1,.21328057,-1.7122246,-.19968478,-.022416491,-.23231502,3.3422306,-.13014732,-.11870991,-.41521102,-.99257207,-1.8653275,-1.2777894,-.43033755,0,0,0,0,0
4645,0,0,-.499883,-.066976562,-.31237561,-.10410906,-.35106796,-.75287718,-.20507932,-.30994019,5.4795046,-1.268268,-.0073795212,.0012243562,-.46584195,0,0,1,0,0
4646,1,0,-.55083102,.053122394,1.6753163,-.25248611,3.1488326,2.9562027,-.47511232,-.47509408,-.32297271,2.1299369,-.81682551,-.48817113,-.1443,0,0,0,0,0
4647,0,1,-.43761167,1.3231512,-.69964814,.2198645,1.047832,-1.2201488,-.12124597,-.5484336,-.13936296,1.829587,.47836789,.56865084,3.1220934,0,0,0,0,0
4648,1,1,.96342707,-1.0735842,-.23660052,-.31592542,-.41928035,3.8235774,-.13824876,-.22454388,-.33238846,-.18840805,-.24779518,-1.5373266,-.22777301,0,0,0,0,1
4649,1,0,-.11247383,.088267908,-.062411536,-.23594303,-.7843051,-.053869143,-.19756638,-.36817417,-.44486582,1.082037,.14794408,-1.3565867,.75126165,0,0,0,0,0
4650,0,1,-.15561287,-1.0209814,-.24714583,-.105598,-.53443849,1.7337765,-.17693138,-.42142126,-.0027346432,-1.2736542,-1.1619064,-.21219549,-.20573069,0,0,0,0,0
4651,0,0,-.26010364,.019068623,.1514148,-.19627294,-.44495645,-1.1036745,-.32364494,-.46408841,-.53076577,.59976542,.096907012,.2422023,-.0061873309,0,0,0,0,0
4652,1,1,.41107115,-.68276823,3.4991651,-.055602469,.1838361,-.24548462,.00065806537,-.10035144,-.40197942,-.72035915,-.63168424,1.1523328,-.21701574,0,0,0,0,0
4653,1,1,-.22290723,-.70451581,-.65865064,-.094968021,-.9256525,-1.2565614,-.58787262,-.02161696,-.10981707,.77727246,-1.1577916,-.89637536,-.30911022,0,0,0,0,0
4654,1,0,-.4693183,-.65221798,.11840019,-.011579983,.53907549,1.9753064,-.3010276,-.43986806,-.28434613,-.28679612,-.053429022,4.7895851,-.45977449,0,0,0,0,0
4655,0,0,-.12342344,1.6212736,-.49437404,-.32066834,2.6300302,-1.145493,-.13976498,-.53278017,-.079391457,-.99140251,-1.2570678,-1.6742969,3.1528842,0,0,0,0,0
4656,0,1,-.049965508,1.0572684,-.52973598,-.26705799,-.35690987,-.061102007,-.23195094,-.16734023,-.02888594,-1.3460897,-1.1924794,-.65496272,-.028907351,0,0,0,0,0
4657,0,1,-.065740004,1.9664661,-.27490535,1.0210394,1.3492534,-.50096345,-.31585059,-.38137811,-.37335247,-.41649717,.19139554,.55514723,-.37139705,0,0,1,0,0
4658,1,1,-.25508207,-.15405755,-.48629254,-.14614198,-.021968683,1.513962,-.2766583,-.030907668,-.36739621,.91126049,-1.1763182,-.46662456,-.5248245,0,0,0,1,0
4659,1,0,-.35369718,1.0282905,-.11639524,-.12899368,-.68225771,-.10549809,-.073110498,.012503615,-.33795014,-.51558143,-1.0967766,-1.5125357,-.52584231,0,0,0,0,0
4660,0,0,-.045598283,1.4573393,.10487056,.59434396,2.6117344,-.65166903,-.4505533,1.8551582,.64094335,-.76340586,-.18713185,5.1086612,-.026646817,0,0,0,0,0
4661,0,0,-.09738756,.83672225,-.54279757,.37035164,-.42657495,-.66502333,-.46795473,-.15018152,-.38115987,-1.2597589,-1.2533789,-1.4241065,-.29036075,1,0,0,0,0
4662,0,1,-.16260912,.82510489,-.094260305,-.097793296,-.10188968,-.96505487,1.6739349,.56778163,-.14440757,1.3856277,2.6322556,1.0218146,-.4524031,0,0,0,0,0
4663,1,1,-.22043659,-.45897719,-.6595878,-.29328141,-.76026416,1.7042696,-.4526903,-.15446609,-.41508555,-1.5369819,-.13215494,.08662907,-.2893478,0,0,0,0,1
4664,1,0,-.11531654,-1.7973557,-.14917132,-.05082538,.31175584,.21178631,-.52553493,-.035218272,.0091867745,1.3335773,-.81402272,.79803848,-.10207656,0,0,0,0,1
4665,0,0,-.19928844,.44342393,-.058943558,-.010724839,.045638464,-.92459303,-.5447824,-.065277904,-.50862163,-.22658923,-.531147,.39068785,-.2508252,0,0,1,0,0
4666,1,1,-.041200895,-.77073127,-.40008688,.010242571,-.6330846,1.4303974,-.19826423,-.55575097,-.48935774,-.46781999,-1.395525,.47257715,-.43349069,0,0,0,1,0
4667,1,0,.26741669,-1.3164145,.35548875,.0008628497,-.076955169,1.7965217,-.35915741,-.13396809,-.4787204,-1.2291195,-.58954948,2.6002409,-.40506405,0,0,0,0,0
4668,0,1,-.036348652,-.024241116,-.2444094,-.1880327,-.59976161,-.054234687,-.63157272,-.14314795,-.4795188,-.030260183,2.8661673,1.9166936,-.51035535,1,0,0,0,0
4669,0,1,.21235746,.68087965,-.20430797,-.17792222,-.72845191,-.053075086,-.53208447,-.30850175,-.52804714,-1.3586905,-.064761743,-1.3628491,-.61079133,0,0,0,0,0
4670,1,0,-.64576948,.23971465,1.3508468,-.16336769,.43302485,.22122659,-.4971258,-.55876356,-.42208436,-.026287569,-.09690816,-.97342187,.01716312,0,0,0,0,0
4671,0,0,-.13804063,1.044986,3.8943667,8.684823,1.1449896,-.66342402,2.2874579,1.5109134,-.31016979,-.03342751,-.48414224,-1.1290063,-.46502075,0,0,0,0,0
4672,1,1,-.34611237,-.91405547,-.36006457,-.21619946,.98955911,2.5199494,-.49438706,-.52102447,-.52702767,.49803343,-.43237031,-.35336107,2.6914771,0,0,0,0,0
4673,0,1,-.36422497,.99488926,-.064056359,-.18778519,.13437046,-.66374785,2.4037883,-.14576413,1.923733,.53155446,.33164349,3.6957636,-.33253276,0,0,1,0,0
4674,0,0,-.18103917,.83569843,-.20175962,-.10583263,.0092850411,-.084758021,-.2066665,-.13143937,-.0010095707,-.98731816,.42799303,-.012962734,-.47087294,0,0,1,0,0
4675,1,0,-.0328473,-.99668312,1.5709414,-.23776492,.58853877,.17263019,-.61708999,-.57514793,-.21244034,1.1928625,-.51032132,.13824479,-.26999685,0,0,0,0,1
4676,1,1,-.58227825,.77569479,4.1482072,-.22897771,2.9587526,-.61157584,-.60708857,-.45932084,.21349832,-1.5170288,1.4498882,1.0011524,.021123385,0,0,0,0,0
4677,0,1,-.29323658,1.3850114,-.20632556,-.038886897,-.70367509,-.07595814,-.57069236,-.32890758,-.17088398,-.30666357,-.14598343,.35375807,-.50561494,0,0,0,0,1
4678,0,0,-.23905127,1.381807,-.62193424,-.15783931,.22425868,-.71942252,-.45490411,-.53268498,-.39282751,.010117822,-.018387929,-.44295955,-.46430767,0,0,1,0,0
4679,1,0,-.053608146,.48100847,-.21389139,-.21189441,-.167932,-.13510241,-.2793102,-.27813315,-.46423155,.067373201,-.61385769,-.80992502,4.8168859,0,0,0,0,0
4680,1,1,.95972633,-1.1249422,-.47458398,-.21391685,-.3170504,-.061314099,-.089891776,-.39545834,-.12141302,-.20709485,-.0635048,.61860651,-.58625066,0,0,0,0,0
4681,0,1,.48464999,1.3680546,-.26942262,.0096210362,-.082869306,-.12235146,-.49663725,-.55810738,-.32421279,-.25048777,-.21935561,-.96268296,2.0807889,0,0,0,0,0
4682,0,0,-.16884692,.51320678,-.15348354,-.028839897,-.95006782,-1.093328,-.67991996,-.24836774,-.25156194,-.78326732,.050762653,-.37454697,3.5559313,0,0,0,0,0
4683,1,1,-.52121001,-.25333676,1.7028639,-.072906427,.088206321,.25641996,-.58785993,-.14591725,-.44617528,.49004692,.041581165,-.87260658,-.4649919,0,0,0,0,0
4684,1,0,-.33757669,2.0975809,.37640658,-.11193409,-.61004096,2.4032702,-.11792319,-.34921494,-.43483415,-1.0279189,-.70530939,2.4741769,-.2400835,0,0,0,0,0
4685,1,0,-.10552282,.18510181,.80862886,-.17774501,.23342445,.029799368,-.46363577,.011525297,-.30219465,-.60562098,.21514949,.57197356,-.3868134,0,0,0,0,0
4686,1,1,-.60221064,.027630573,2.617758,-.17564744,.16335842,.11714801,-.28215086,-.19730577,-.47590992,1.0847492,-.12977991,.86139971,-.20855099,0,0,0,0,0
4687,0,0,-.29552072,1.8322411,-.057635918,-.094661839,1.0845007,-.18623611,-.4030509,.25496191,-.0092972917,.015813237,1.2863375,.24368669,-.59161514,0,0,0,0,0
4688,0,1,-.37373564,.44973156,-.40734217,.0055679213,-.12247592,-.7861892,-.023756245,3.1941388,-.30019704,-1.5424296,.72331798,-.53771532,-.022074476,0,0,0,1,0
4689,1,0,-.037321787,.10383085,-.47541165,-.013847446,-.44451594,-.42276955,-.33936143,.89996874,6.6970325,-1.0257732,.1918831,.35721678,4.8356977,0,0,0,0,1
4690,0,0,-.11007515,.64856434,-.21836539,-.29518792,-.32547829,-.33198029,-.61287647,-.25707293,.0062179216,-1.1173236,-.78594035,.38550258,-.33965048,0,1,0,0,0
4691,0,1,-.30816543,.62932706,-.49260873,-.0026341828,-.14632468,-.074996501,-.6011073,-.47198308,-.42854956,-1.4840847,-.64911538,-.11425424,-.16161618,0,1,0,0,0
4692,1,1,-.1663619,.41344643,-.24732053,-.29788962,-.27239093,-.22448327,-.37585595,-.067066714,-.02803004,-1.5597726,-.99144489,-.37588373,.0069645476,0,0,0,0,0
4693,0,1,-.25258607,1.0492102,-.58239174,-.24871819,-.59863073,-.37226838,-.27372056,1.6385826,-.11862135,-1.4668987,-.12785029,-1.1954679,-.18993706,0,0,0,1,0
4694,1,1,-.33539128,-.33848065,1.7431889,-.18750341,.081195429,2.4216056,-.006716901,-.61464375,-.074272193,-1.3987367,-.37097338,-1.0644506,-.23077703,0,0,0,0,0
4695,1,0,-.23419632,.83672237,-.046218127,-.13466534,-.066404052,-.039847422,-.38458386,-.53237277,-.10308818,-1.046747,-.60720712,-1.339267,-.15722696,0,0,0,0,0
4696,0,0,-.10862096,.24063787,-.31516376,-.031722277,-.32711729,-.040794827,-.29986992,-.25906926,-.12550281,-1.6335539,-.90649354,-.50667024,-.093049906,0,1,0,0,0
4697,0,0,-.15348068,-1.2555306,-.091629244,-.29519045,-.87658942,-.92700392,-.47556669,.56321818,-.44446474,-.66140729,-.12480297,-.37003711,-.061108831,0,1,0,0,0
4698,1,1,-.5433287,.66886717,-.073345482,-.024926592,-.82427675,-.47692534,-.41570652,-.55699551,-.04124004,-1.2383984,-.68139499,.50250375,-.48585072,0,0,0,0,0
4699,1,0,-.28026515,.053873129,4.0269284,-.12454338,.18914957,-.29683474,-.31482333,-.5121997,-.30340981,-.75586236,-.033633418,-.93219858,-.43042764,0,0,0,0,0
4700,0,1,-.12640968,1.1105542,-.77541494,-.29920393,.024774075,-.8149702,-.12731543,1.8544934,-.4096258,-.22680727,3.1169119,-.24137399,-.15764825,0,0,0,0,0
4701,0,1,-.18728852,.64440084,-.71295184,-.25692999,.048353091,-.049304515,.067439519,-.20378472,.003002557,.015224276,-1.0193149,-.78015542,-.14475867,0,0,0,0,0
4702,1,1,-.03855972,.0019222819,-.36242673,.012686616,-.54757845,-1.2870812,.52019936,-.38355765,-.21720921,-.156119,-.55194467,-.82930887,-.34836057,0,0,0,1,0
4703,0,0,-.54867768,.22993146,-.310489,1.5947776,-.57605886,-.36872566,-.18851073,-.25682586,-.062407162,.28762728,-.15068907,.68908066,-.20870489,0,0,0,0,0
4704,1,0,-.21325971,.14535874,-.21668778,-.06286668,1.2374676,-1.2472618,-.45096421,-.53674358,-.25021374,.26909384,2.8784339,.17445703,-.19252202,1,0,0,0,0
4705,0,0,-.3780866,-1.0021669,-.16007785,-.15727326,-.17866948,-.36239725,-.3831974,-.59362561,-.30226964,-.53235465,-1.5549488,.93089283,-.53295094,0,1,0,0,0
4706,0,1,-.52178347,1.9727992,-.39047465,1.0228071,-.15280566,-.85776556,.64359331,1.3795244,-.016222391,.31689551,2.3752182,-1.1294805,1.1451526,0,0,0,0,0
4707,1,1,.70077044,-1.2402085,-.52587253,-.26189241,-.2033511,2.2462792,-.67111391,.0019819501,-.50800455,.95427668,-1.7762856,.0069807898,-.011871138,0,0,0,0,1
4708,1,0,-.52392304,-.051466897,-.14905375,-.0068239397,-.51549619,-1.235144,-.65480971,-.33238026,-.28391472,-1.1755962,-.16680056,.071793281,-.121952,0,0,0,0,0
4709,0,0,1.6146371,.42814827,.017790038,-.13353866,-.51928431,-.36774272,-.27933165,-.50132352,-.02977881,1.8994499,.4469032,.17997144,-.24325408,0,0,0,0,0
4710,0,1,-.093379498,.046283469,-.12555704,-.21661904,-1.0506402,-.080017708,-.42378694,-.36076695,-.0895999,-1.0269495,-.24996094,-.19414687,-.47846633,0,0,1,0,0
4711,1,1,-.11840887,-.69294471,-.67750651,-.16259302,-.60116023,-.4787437,-.29318303,-.50349522,-.49089777,-.13410527,.49445868,.075876117,-.1314774,1,0,0,0,0
